,date1,date2,result_dx,result_dy,xcount_x,xcount_y
205,2019-09-25,2019-09-27,-0.14030683731471755,-0.4988826648269689,595.4721818157128,562.3000877284505
206,2019-09-27,2019-10-02,-0.379159042261127,-1.280442339097433,579.4564315679418,546.9723735367046
207,2019-10-02,2019-10-07,-0.4103943423257538,-1.3032015005627546,568.8966998590656,535.3124318922338
208,2019-10-07,2019-10-12,-0.39465607366088584,-1.304622976346169,548.3155202498399,527.4246780574804
209,2019-10-12,2019-10-17,-0.34979242484249223,-1.24654987214994,542.3940037818422,525.8751057249552
210,2019-10-17,2019-10-19,-0.14658051260659108,-0.5753060407705141,534.3681727359694,518.8759527149004
211,2019-10-19,2019-10-20,-0.07078915247469597,-0.29636083157038534,534.3681727359694,518.8759527149004
212,2019-10-20,2019-10-22,-0.13232877234964582,-0.5927020456909112,514.7853463500716,500.1032005389799
213,2019-10-22,2019-10-25,-0.16267235136456987,-0.7980989479489174,496.21375422480736,478.52485484002636
214,2019-10-25,2019-10-26,-0.03968148726490253,-0.23285631911432697,478.4752835039528,460.8108723066448
215,2019-10-26,2019-10-31,-0.13610542235066486,-1.073200424142226,478.82595179144005,459.9128975771057
216,2019-10-31,2019-11-01,-0.0251390316192212,-0.2159589095383845,478.82595179144005,459.9128975771057
217,2019-11-01,2019-11-09,-0.19142150160163116,-1.6705417376541207,480.1890330457406,458.93040446979336
218,2019-11-09,2019-11-21,-0.17620070127134774,-2.334259195124559,485.0204875341971,463.81111478791564
219,2019-11-21,2019-11-27,-0.05593307295218404,-1.0954835850875333,485.9967384185599,463.81111478791564
220,2019-11-27,2020-01-05,0.366916468159915,-6.596597564542422,486.8777540001334,464.7233431058835
221,2020-01-05,2020-01-14,0.41109852094522514,-1.3152709588640232,485.8067161289403,463.29703324100467
222,2020-01-14,2020-01-15,0.061198451211075026,-0.12050046093259974,483.934192199664,461.369552192245
223,2020-01-15,2020-03-15,3.305293339253955,-8.78264994536304,475.9709942274344,453.74450663519065
224,2020-03-15,2020-03-23,0.36658644388714934,-1.2531171165081914,450.68492825699417,427.406374243474
225,2020-03-23,2020-03-25,0.08195892871021275,-0.30162096957792794,435.7929417980295,412.03213393010265
226,2020-03-25,2020-04-02,0.3684841016689231,-0.9825888605671927,422.6854600991345,396.12904758722675
227,2020-04-02,2020-04-04,0.09327998925366908,-0.2650530615962985,414.7590718504942,388.72238992937343
228,2020-04-04,2020-04-10,0.27519379540980426,-0.8477861426205768,414.7590718504942,388.72238992937343
229,2020-04-10,2020-04-14,0.18968176547227167,-0.6830678830525094,411.8317605138878,385.4453377996884
230,2020-04-14,2020-04-17,0.1836846261732961,-0.6684530099275091,392.03945761086555,359.8573198842162
231,2020-04-17,2020-04-19,0.1261419658217508,-0.5037488017740066,381.93645593839335,349.5009640174541
