,date1,date2,vx,vy,xcount_x,xcount_y
270,2018-10-26,2018-11-25,-6.200672185085768,-59.43209362387056,1595.3450273420385,1569.7062368715851
271,2018-10-31,2018-11-30,-4.7649100028256886,-57.732987364544094,856.6667916971637,843.1007210222815
272,2018-11-05,2018-12-05,-3.323242467112406,-56.41364440147061,447.3435312593065,440.58252321563486
273,2018-11-10,2018-12-10,-1.9047646565200629,-55.42601268649757,340.3451019229324,335.52967704405455
274,2018-11-15,2018-12-15,-0.5762066143205178,-54.65250205843082,437.8265728583938,431.6391830437351
275,2018-11-20,2018-12-20,0.5956125240338168,-53.975365359867254,641.8123791494654,632.4794663177308
276,2018-11-25,2018-12-25,1.543873623090545,-53.276855433404144,854.3269558799657,841.6189519691179
277,2018-11-30,2018-12-30,2.2017575473972433,-52.43922512163872,977.3947381336911,962.6260651008924
278,2018-12-05,2019-01-04,2.5081470610601158,-51.35477502460019,921.4007425339587,907.298058540684
279,2018-12-10,2019-01-09,2.478833668496761,-49.98989597432641,768.7509915241026,756.8232216946417
280,2018-12-15,2019-01-14,2.287568971956982,-48.34358609830892,1070.470265415177,1053.947262514077
281,2018-12-20,2019-01-19,2.0957475107755426,-46.389421200307495,2207.1489712737894,2173.480283896526
282,2018-12-25,2019-01-24,1.4940539135955422,-43.89604681158865,1886.7134198616986,1857.748297377213
283,2018-12-30,2019-01-29,0.5321373045528867,-41.550882064513665,4806.467711555568,4738.423771046822
284,2019-01-04,2019-02-03,-0.3888371662675219,-39.21044973056567,5117.549642342339,5045.338462417283
285,2019-01-09,2019-02-08,-0.9756896620518061,-36.98606607650871,5694.647689871825,5615.0619657596035
286,2019-01-14,2019-02-13,-0.5327066606856499,-35.00220195965434,6754.131944825094,6658.86622772774
287,2019-01-19,2019-02-18,0.5902199079511381,-33.5183401511979,5993.37099200776,5910.521024842215
288,2019-01-24,2019-02-23,2.6830636918180812,-33.24926807213249,9078.446431304605,8949.193130628402
289,2019-01-29,2019-02-28,6.1233940718199085,-32.659186752644864,8425.698052084525,8293.365027091626
290,2019-02-03,2019-03-05,9.501799534093232,-30.864230628324655,10131.251475964971,9959.058151215388
291,2019-02-08,2019-03-10,13.045481701857538,-28.819047323675804,12598.407449176113,12362.838758310078
292,2019-02-13,2019-03-15,16.044491536264093,-27.328818652986644,11618.622606765326,11394.041054806337
293,2019-02-18,2019-03-20,18.52675202168329,-26.71491225227643,12203.036851654542,11960.346000557402
294,2019-02-23,2019-03-25,20.683265870357666,-26.644862565298766,10816.032484177063,10582.82286522173
295,2019-02-28,2019-03-30,22.618506282269493,-28.226371239287104,9539.339866760056,9324.28222951063
296,2019-03-05,2019-04-04,23.63132465975071,-31.943148196179056,10628.230278508054,10379.240472444872
297,2019-03-10,2019-04-09,23.32813929379351,-36.10874837789033,7074.605754197706,6907.943513520542
298,2019-03-15,2019-04-14,23.28904814442688,-39.662666892633915,8004.3702704464085,7806.275960929444
299,2019-03-20,2019-04-19,23.9444121920046,-40.222665276696105,8131.797360113647,7922.629155463146
